4556311,0
7924635,0
2278383,1
8737854,0
5991519,0
1796626,0
6711521,0
4531442,1
5374334,1
5443377,0
5959923,1
2859439,1
3127165,0
7783595,1
2823417,0
9983194,0
8417755,0
4338583,0
7194783,1
8485152,0
3225111,1
2685217,0
7247249,0
2687959,0
8684834,0
2754638,0
7826558,1
3112476,1
7624398,0
8724924,0
7766574,0
3565245,1
6452876,0
7432257,1
1116337,0
8899132,0
2556451,1
9866644,0
4715245,1
2383936,0
5732326,1
9942943,0
8125793,1
4832793,1
6743753,1
4147462,0
2765818,0
1837954,0
1642722,0
5363215,1
6463881,0
3839673,1
2586854,0
1442453,1
6921221,0
3323772,1
2785744,0
9657887,0
1632884,0
2723341,1
2516748,0
7587415,0
5771112,0
9429185,0
9852827,0
1783382,1
3812375,1
6982617,0
5162555,1
8414835,0
6167982,0
4612364,0
9528563,1
7521314,0
2332377,1
5576524,0
2528566,0
2625774,0
9542557,1
3977575,1
7976448,0
6666833,0
4178425,0
3413679,1
3362671,1
2162252,1
2577272,1
1559841,0
8369969,0
7763718,0
7587397,0
4582475,0
4139633,0
9687124,0
3366668,0
8276581,0
4354757,1
2881285,1
7557265,0
7231145,1
8276351,1
3315237,0
5913571,0
6178634,0
9367267,1
5216711,0
3387627,1
7526473,0
6665554,0
1397795,0
5626123,1
5771679,0
3389618,0
2544425,0
6473752,0
1545946,0
4459317,0
2975225,1
8553755,0
2649481,0
1659832,0
9963737,0
1573365,1
7827354,0
9199563,0
4694334,0
7372646,0
9278234,0
3748647,0
2914954,0
4572311,1
3519186,0
7312245,1
2474851,0
7392788,0
6862752,0
5915321,1
7793511,1
9626981,0
2719253,0
7135566,1
7621824,0
2712747,0
4743153,1
7998746,0
2151577,0
1611176,0
2477182,0
6669999,0
2681265,1
8917555,0
8435841,0
2916623,0
8843163,0
4596416,0
3471391,1
2818477,0
2792558,1
7176265,1
5579542,1
6782948,0
9289364,0
8338961,0
4839759,0
8687764,0
7544712,1
5619756,0
4342637,1
6432738,0
2177392,1
8882389,0
6298279,0
4165425,0
7992894,0
5387167,1
6487863,0
1784254,0
6757511,0
2649753,0
3643766,0
8247125,0
4554654,0
5773499,1
5733683,1
2378265,1
3248469,0
2977311,0
1922546,1
7837632,1
5742477,0
7973319,1
8151483,0
1148831,0
7572563,0
2775991,0
7157431,1
9556286,0
2325685,0
6762552,1
8815258,0
6133175,0
9945726,0
5154377,0
2537222,1
3849423,0
4675248,0
7911841,0
6945384,0
7985792,0
4457792,0
6134352,0
4231277,0
1557858,0
4785458,0
7234274,1
8723196,1
8482225,1
9683426,0
6516633,0
6423117,0
5762295,1
2776249,0
6945574,0
8381885,0
8978281,0
4295998,1
6568547,0
1299422,0
9585452,1
4778214,0
6544951,0
6877457,0
3965553,0
4721417,0
7611136,0
9459724,0
2614494,0
4895516,0
1912847,0
1822559,1
7862455,1
5319922,1
3919741,0
6527362,1
2437369,0
6159719,0
2631117,0
5747766,0
3625172,1
2276582,0
2223588,0
4371359,0
6442523,0
6482565,0
8783425,1
9914775,0
8215386,1
7992656,1
8369297,1
4375448,0
2123532,1
6665937,0
1816495,0
7349174,0
2617363,0
8422534,1
5795863,0
6199987,0
8743295,1
1991372,0
4835644,0
4815345,0
2156189,0
9822559,1
8165938,0
7716563,0
7994287,0
5958215,0
8498469,0
8256147,0
2566226,0
9469281,0
4712117,0
4655733,1
9733361,1
3286699,0
5843939,0
1649433,0
2257653,1
3696974,1
4593174,0
7672523,0
8736485,0
6866285,1
7931515,0
5117936,1
2731461,0
5452521,1
5683986,0
8763723,1
3549915,0
2134942,0
9157152,0
5216378,0
7736716,1
7545824,0
8245377,0
2971931,0
7412796,0
9873957,0
2212552,1
2451796,1
1758927,0
5754854,0
9483499,0
2729452,0
5358785,0
9336968,0
8266245,1
1133681,0
6147514,0
6753712,0
1224678,0
5293616,0
7565183,0
6622242,0
9976721,0
9158386,0
1347738,1
4736992,0
5978696,0
7314975,0
8912154,1
4673726,0
6924928,0
5967237,1
5215459,1
7514562,1
4597439,1
7934875,1
2281164,0
6275491,1
6674366,1
1836317,0
8233164,0
4512972,1
2877314,1
6273387,1
6968342,0
6434412,0
6624491,0
8156995,0
8815815,0
7821376,0
4554811,0
3674396,1
3314275,1
5425425,1
3268282,0
3214582,0
5498135,0
5412388,0
7584975,0
8265237,1
2154595,1
6573835,0
9339247,1
5568753,1
8324283,0
3248187,0
1188249,0
4177547,0
4838336,0
8746475,0
5696779,0
7933885,1
2195253,0
3379643,0
5232568,0
2918594,0
6483143,0
5667431,0
1568897,0
8864225,1
1995965,0
9874455,0
8782239,0
8493465,0
1485858,0
9127854,0
4764183,0
2354674,0
1671141,0
3467934,1
9773265,1
3188758,0
9735481,0
3393783,1
4323541,1
7974791,0
2725785,0
4954832,0
2293127,0
9561937,0
9724391,0
6299789,0
6933167,0
7256375,0
6834842,0
3546352,1
3197863,0
3823178,0
7854584,0
8418634,0
1355667,1
7626571,1
4544792,1
4736768,0
7229921,0
2495795,0
9742156,1
4374579,0
7871423,0
3157555,0
8468722,0
3159198,0
9827962,0
4379435,0
7558183,0
1293915,0
6521353,0
9829517,1
5531162,1
4265155,1
5735287,0
1483815,0
8375581,0
3295624,1
4136773,1
9484677,0
5596612,1
2767379,0
3796284,0
8347395,0
4627572,1
2969726,0
5178823,0
3312638,0
6971321,1
3582371,1
3345627,1
3955639,0
5526172,1
2683124,0
6768473,0
8496142,0
7127544,1
7216223,0
7354259,0
6581459,0
3854773,1
7631124,1
7493842,0
2568245,1
6824284,0
9743616,1
7746796,0
5119327,1
7333347,1
2455717,1
7759763,1
9869229,0
1759798,0
3136468,0
5717626,1
5811452,0
8693843,0
4519374,0
9697436,1
7832371,1
7866571,0
2751193,1
5544192,1
1848832,0
9713334,1
2217739,1
2295185,0
8517763,0
2692646,0
2874817,0
3572723,1
2277942,0
5557824,1
8518135,0
1381118,0
5852531,0
4995472,0
2364461,0
3327847,1
4715634,0
3876131,0
6983153,0
1795789,0
9579236,0
7943251,0
6893474,0
6232733,1
1949983,0
5758497,0
2252814,1
5845397,0
3642238,0
3587789,0
3497133,1
2123624,0
5633674,0
4565894,0
6315436,0
6244985,0
4554465,0
5645332,0
1423923,0
3799637,0
2765921,0
6527559,1
8616914,0
2687348,0
8488571,0
9975519,0
2286246,0
3386939,0
3869665,0
9477771,0
1552557,0
3937217,0
7249248,0
9521652,0
8332396,0
7799918,0
4651677,0
2951621,1
1891886,0
3251733,1
6282545,0
3945974,1
9166177,0
4811455,0
9236989,0
7415638,0
8296399,0
4477435,1
1524547,1
2778646,0
9166244,0
4754462,0
1411272,0
8369288,0
1942242,0
9877753,0
9384274,0
7134679,1
3527735,1
4611764,0
4167595,0
8718139,0
6854221,0
2158385,1
2317387,1
2628749,0
8135549,0
2351459,1
4482733,0
6655419,0
2441555,0
4596687,0
6265722,1
6495181,0
9248724,0
8368873,0
7888646,0
3561971,1
1752562,0
7462435,0
8971398,0
5248986,0
8948717,0
6229249,0
8185745,0
6944649,0
9114619,0
7838659,1
4475497,0
9451919,0
9382639,0
4544432,1
5253158,0
7172996,0
4856311,0
7776927,0
4728865,0
3163574,1
7177356,1
8715856,0
6599511,0
4544972,1
4141361,0
2187934,1
3585643,0
9747917,0
2342747,1
9326121,0
1768645,0
6599277,0
9553533,0
7898526,0
3564972,1
5733553,1
2176535,0
5577462,1
4134722,0
4276896,0
7144789,0
6733718,0
8717894,0
5146694,0
6278824,0
1491586,0
9956596,0
2743283,1
8357933,0
3827494,0
4191173,0
7938566,1
6158779,0
2853566,1
7477996,0
6549924,0
7487845,0
9951184,0
9479438,0
1747285,1
2652981,1
1225913,1
8251567,0
5945252,0
4527343,0
6557334,1
2877145,0
6353225,0
2455167,1
3862991,0
8255434,1
7445613,0
8677865,0
1486169,0
6237483,0
2727778,0
5171356,1
9583527,0
6414729,0
7213732,0
3344827,0
3888692,0
8664424,0
4173348,1
3848928,0
8917268,0
2559661,1
7692777,0
5163239,0
1611762,0
3576882,1
2555884,1
7732235,1
6534682,1
1881454,0
7532649,0
1824317,0
4147935,1
9327346,0
9994834,0
3112457,1
5564213,0
2766868,0
3322174,1
6828586,1
5497447,0
1376593,0
7612118,0
2591312,1
4453664,0
3547623,0
9431447,0
1947777,0
1374456,0
2419872,0
4276472,0
5746945,0
8672337,1
5764573,0
6761113,0
1397945,0
1762657,1
2163675,0
8843137,0
9513383,0
6374727,1
3892655,0
3315335,0
1353652,0
1899334,0
9322542,1
7631669,1
8342696,0
9565969,0
7344627,1
4371842,0
7168248,0
3592592,1
8117961,0
4215643,1
2974723,1
5536286,0
7417552,0
6238393,0
5729976,0
1845397,0
6152638,0
9865988,0
9568181,0
3759966,0
6268564,0
6623291,0
6267274,0
3224161,0
9267479,0
1835992,0
4136141,0
3499712,0
6642244,0
9639546,0
3271356,1
3489914,0
8623988,0
5348316,0
1628755,0
6235568,1
8466964,0
4225886,1
3265673,1
9493765,0
9972992,0
9261355,0
3794354,0
3866341,0
1925327,0
7186286,0
2934856,0
7847332,1
3894133,0
8997832,1
3992519,0
6227526,1
8832857,1
6377828,0
7275965,1
7615582,0
1919777,0
6699996,0
9362383,0
5948219,0
7825614,0
5946799,0
8495976,0
9233614,0
6627678,0
8465699,0
7611554,0
4573667,0
7536977,1
6728829,0
4649572,0
4286255,1
1427533,1
1485593,0
5648778,0
6826534,1
5199468,0
4223836,0
7225531,1
3785378,1
9743696,1
5561378,0
6995659,0
5855375,0
9759125,0
1991146,0
1211943,0
6333648,0
8761211,0
6878325,0
2129744,0
3578841,0
6761547,0
3166263,0
5997791,0
3539291,0
6338287,0
3629414,0
2833152,0
5195165,0
5499839,0
5639969,0
7476486,0
5889457,0
2261233,0
5748929,1
2784255,1
1353929,0
7512434,0
5931485,0
7152393,0
3163479,1
1233893,0
9231423,0
3152283,0
6243987,0
4741686,0
3715239,0
7599663,0
2243437,0
3968364,0
3392371,1
1322143,0
2329166,0
6965978,0
9629827,0
9143817,0
2426831,0
1663343,0
8796844,0
2322547,1
3169548,0
3334971,1
2747234,1
1232762,0
7219976,0
2884328,0
5858885,0
4779899,0
6921235,1
6191626,0
6479186,0
3446277,1
5628254,0
4635792,0
6999543,0
5519516,0
1797338,0
2198196,0
4173489,0
4793514,0
2997819,0
3332448,0
4277913,0
2933437,0
5568623,1
4898759,0
4396173,0
4823525,0
1286938,0
1567717,0
7373558,0
8831575,0
2455898,0
8971675,0
6549849,0
5596523,1
4486732,0
5624237,0
9781162,0
4647442,0
6142352,1
8635133,0
8246278,0
3215536,1
6885636,0
1667792,0
6836439,0
6946547,0
2375967,1
9972427,0
7828391,0
1364487,1
2286264,0
2745396,0
7349877,1
7731459,0
1514838,0
1557579,0
6779372,0
3642354,1
5746525,1
8876717,0
8357917,1
6718628,0
2846872,0
9654674,0
7129238,0
2557465,1
9439942,0
1773361,1
3337429,0
3623273,1
8454529,0
8641193,0
2985189,0
5874478,0
7945992,0
2861818,0
4727498,0
1633193,0
6828232,0
3436166,0
2239845,0
2795835,0
4239231,0
9756871,0
9897655,0
9237633,1
9767219,0
7865867,0
7678213,0
5462639,0
1957283,0
7828189,0
1783253,1
3453233,0
4374241,0
4543219,0
1236242,0
6661663,0
8763415,0
5978386,1
2914339,0
7493651,0
8585644,0
5793812,1
2448333,0
2742385,0
2657642,1
9319245,0
3371275,1
5366444,0
6997227,0
1973548,0
7166434,0
8972864,0
5372253,0
5222988,0
2729547,1
9414168,0
3232125,0
3255773,1
1277824,0
3617783,1
5475743,1
4124681,0
2555735,1
1783329,1
7967748,0
4628997,0
6541412,1
7225459,1
4382557,1
9159974,0
9831678,0
1652936,0
2171311,1
6779216,0
9146847,0
1743284,1
2172325,1
6668336,0
5476761,0
1833462,0
1411714,0
8463913,0
2654957,1
3245444,1
6126766,0
1786674,0
5418167,0
6661149,0
5823523,1
7139967,1
5416542,0
9129831,0
4897811,0
3547154,0
4321671,0
8331263,0
8865472,0
5928845,0
1863221,0
5322576,1
9612691,0
7629336,0
5297735,1
9743314,0
2325827,1
3511779,1
6876756,0
9814671,0
3615655,0
8239666,0
9517432,1
8822685,0
9768258,0
1645964,0
1911678,0
4992548,0
1797541,0
5752812,0
5449516,0
5425542,1
8862398,0
9867593,0
9997182,0
4746893,0
4525172,1
2476218,0
3726974,1
9116781,0
5884255,1
8488345,0
7619654,0
3513329,0
7751578,0
6582688,0
5679926,1
9593552,0
4536184,0
4577976,0
3667625,0
7765992,0
2779134,0
6592558,1
8578389,1
1842753,1
4442249,0
5245576,0
2563757,0
6862321,0
7732659,1
7335923,1
8966679,0
1722553,1
5561651,0
1979733,1
2557954,1
1785577,0
6512482,1
3553573,1
9737834,1
3864793,1
4958687,0
7167538,1
3176173,1
5733541,1
1928529,1
3225544,1
8545529,0
1945148,0
3482687,0
6572262,1
3567876,0
7433133,0
3285923,1
5655927,1
9695194,0
3377775,1
7559652,1
7658211,0
5857739,0
3852838,0
4565199,0
8757934,1
1347592,0
5491921,1
1797118,0
3998296,0
5132323,0
4817287,0
7186655,0
5741157,0
1526667,0
7592134,0
9632356,1
4744838,0
1848123,0
4377882,0
2334287,1
9461614,0
2338831,0
9466219,0
8743478,1
5796554,0
9361164,0
1286919,0
2944696,0
1682723,1
6436452,0
5928383,0
2717237,1
3717272,1
4465696,0
8673417,0
3146127,0
7432597,1
9742693,0
8396883,0
3392773,1
2122169,0
6168125,0
1482173,0
2625518,1
8811697,0
6911492,0
3264396,0
6388551,0
4218591,0
2775282,0
5919329,1
7712177,0
3449951,0
3225873,1
5874329,1
7462593,0
5558917,0
5726549,1
5168652,0
1837755,0
2225551,1
1512114,0
3842514,0
5562722,1
9967852,0
3943752,0
4197425,0
8655867,0
4827179,0
9388447,1
6287551,0
5459626,1
6799594,0
8355741,0
2958261,0
2189612,0
7255317,1
1444382,0
6373775,0
7814597,0
4762182,0
6916942,0
2127412,0
6416337,0
3628655,0
4512211,0
8423394,0
7637569,1
1764231,0
2182476,0
1318716,0
9958215,1
3843196,0
7379276,0
8529192,1
7575343,1
9612771,0
2622982,0
9375475,0
3536887,0
9768623,0
8597733,1
1528477,0
9719243,0
7642396,0
8497381,0
2733111,1
8658677,0
2121961,0
3154366,0
8377551,0
9577167,0
3468258,0
6473288,0
6339237,1
4544177,0
3332213,0
1343526,0
5821176,0
5857754,0
8675819,0
3947315,0
6218247,0
6554196,0
3512974,1
4548426,0
3334532,0
4478418,0
5454625,1
6521853,0
5897167,0
1271959,0
5598744,0
3326591,1
8415712,0
8888286,0
4899666,0
7228441,0
7486333,0
9829215,1
5753437,1
9558287,0
9291948,0
7648687,0
6684978,0
3632128,0
8256986,0
7283471,0
2864897,0
7742312,0
7275229,1
6555663,0
1412654,1
6349672,0
8247545,0
9754226,0
5336387,0
4975698,0
2597538,1
9411216,0
9864987,0
3323884,0
3344229,0
3993334,0
6379575,0
3358564,0
9546182,0
9772783,1
5531772,1
8339839,0
1529441,0
6579973,0
9516212,1
5792112,0
4155489,0
4921892,0
9128471,0
4213892,0
4465455,0
1513923,0
9135715,0
1513215,1
2327171,0
9767727,0
8692238,0
5458478,0
5862462,0
4212974,0
7333619,1
9353669,0
7735578,0
1473446,0
5389566,0
6795299,0
2734115,0
2797351,0
8795926,0
9744997,0
1121694,0
3996771,1
9324875,0
6117225,1
6216117,0
4968249,0
7169783,1
2268119,0
1572656,0
8424377,0
3962457,1
3649225,0
9575637,0
3228642,0
3829153,0
7533587,0
2568785,0
4327399,0
1149186,0
4871533,0
5224321,0
3998478,1
4337244,0
6258892,0
2255794,1
2174332,1
3823765,0
2455765,0
7822398,0
7581386,0
6485873,0
6618177,0
3771289,0
5468482,0
9394129,0
1969733,1
2744956,0
5959618,0
4254956,0
2889226,0
1652331,0
3514481,0
5827232,1
2449856,0
1281575,0
7857442,0
3735562,0
2173148,0
9887298,0
4228758,0
2995996,0
8968936,0
2155262,0
6578344,1
1459658,0
5611237,0
5879894,0
2548964,0
8816463,0
6798261,0
2979494,0
6688563,0
3512652,1
9844586,0
5734112,0
4349396,0
7786569,0
5277956,0
2558628,0
9717732,0
8157858,0
8279629,0
7611982,0
2451333,1
2528815,0
4483967,0
7659313,0
2723242,1
1976836,0
7421569,1
7165637,0
5371961,0
2768358,0
4992523,0
2955573,1
5268627,0
9557622,1
9876243,0
8252945,0
1783237,1
9517435,0
3242199,0
3149743,0
3984522,0
5643421,1
2243611,0
8237618,0
7638517,0
6663992,0
1152167,0
9333439,0
9662773,1
1485225,0
1344792,0
5594471,0
9948163,0
3668856,0
5376725,0
6897245,1
1243925,0
8775344,0
2986621,0
9961797,0
3343166,0
2763518,1
5234356,0
9618338,0
1892156,0
2754651,0
8458811,0
2846916,0
1684371,0
2499547,0
1394857,0
1659388,0
2165983,0
3577716,0
7344273,0
5933337,0
3863755,0
2395638,0
3522686,0
2783832,1
2521723,1
2982167,0
5826129,0
3517882,0
3474315,1
6239768,0
7731256,0
6724593,1
4156837,0
9699745,0
5127441,0
2584612,1
9444812,0
2376188,0
3246556,0
4316388,0
2256254,1
3688111,0
2354861,0
9552756,0
3473958,0
2976353,0
2255317,1
8536969,0
9834711,0
7513559,0
8222168,0
7594898,0
5851958,0
3514843,0
8795185,0
9615371,0
2271327,1
8113171,0
1771187,0
2979784,0
6836337,0
3962726,0
8892171,0
8922126,0
4359183,0
9975744,0
4256962,0
5347431,1
3688535,0
5126515,1
3255487,1
4221299,0
6165311,0
8138937,0
1361927,1
9311224,0
1518364,0
8928384,0
4274938,0
3649331,0
2375381,1
5657383,0
9947798,0
3782652,1
4651275,0
9212356,1
7464623,0
7196127,0
8524319,0
1846377,0
2175827,0
2972854,0
1441665,0
6331662,0
8918791,0
4238321,0
9568353,0
4696294,0
8496647,0
1588158,0
1553954,0
5933279,0
7562546,0
2776473,0
6583915,0
8537335,1
4572475,0
5255746,1
9675651,0
9135392,0
1298662,0
3526679,1
8443229,0
9677467,0
3733592,1
6529521,0
8917957,0
7154354,0
5364726,1
6587227,0
5954779,0
1585253,0
2546756,0
9573414,0
5375634,0
8635795,0
2257743,1
1723271,1
5273427,1
4955655,0
7152369,0
3589629,0
1625531,1
2254619,1
7232298,1
7233237,1
8123665,0
1836415,0
1567215,1
2899492,0
1438179,0
9827611,0
5567355,0
6497992,0
3774994,0
8295461,0
9869225,1
2646635,0
1619197,0
2356963,1
1167798,0
8362374,0
9324751,0
3761882,0
8633625,0
6265344,1
1216185,0
9714372,0
4487968,0
4654477,0
7134675,1
4525553,1
2471258,0
8291441,0
8464511,0
4265323,1
9153549,0
5962654,1
2472497,0
9753799,1
5156722,1
7981167,0
3332277,1
7442499,0
7637238,1
7256746,0
3418993,0
1145563,0
3743577,1
7356717,1
6825897,0
8188583,0
7263496,0
8359921,0
2554499,1
6173632,0
2967859,0
2649932,0
2369899,0
7374864,0
2318481,0
1376697,0
2141757,0
2291576,0
7981759,0
4845198,0
7137548,0
7796797,0
4492753,1
1472895,0
1131718,0
7897144,0
3355186,0
2129866,0
8433929,0
2339425,0
2151221,1
8972992,0
1317181,0
6326173,0
4857887,0
3455883,0
4514819,0
4642284,0
6298275,1
6561766,0
1884613,0
6993282,0
5471566,0
8673686,0
9218359,0
6653869,0
1682755,1
1572187,0
9187931,1
3174428,0
7331828,1
2227794,0
4233948,0
8453971,0
4753197,1
5525571,0
5931924,0
3686874,1
1774836,0
6219265,1
1533487,0
9881889,0
4962151,0
8672931,0
1472331,0
5773712,0
3967116,0
7715876,0
1448135,0
7119834,0
7554812,1
4133629,0
8788929,0
5542862,1
6845133,0
5444252,0
7824414,0
5693975,0
1627739,1
1686474,0
6366885,0
6219523,0
9581569,0
7867623,0
9376127,1
8554612,1
5975374,1
7737394,1
7332258,1
9156539,0
2371358,1
1962698,0
5482352,0
4245995,0
9275344,1
1937445,0
2777136,1
5227124,1
1362969,0
4881672,0
8347119,0
1656245,1
3519364,0
2636245,1
2788246,0
7237459,0
3584184,0
3986568,0
9634228,0
6346524,0
5223984,0
2294426,0
4393798,0
4398275,1
1643188,0
7847737,0
1532265,1
3842749,0
4981814,0
1111572,0
9247591,0
3522854,1
4268312,0
2775777,0
3219525,0
9255615,0
4237562,0
1366733,1
6527795,0
4791547,0
5471524,1
5743925,1
7345287,1
5832396,0
3453691,0
7346932,0
7281433,0
2137426,0
1616794,0
3886922,0
7394175,0
1396334,0
8729752,0
4857786,0
1395534,0
8184673,0
1364498,0
2475668,0
4142792,0
9582155,0
6773194,1
4656998,0
8489283,0
4339741,0
2573371,1
9897221,0
4116711,0
8991434,0
7948467,0
7978235,1
1362853,1
5639199,0
7172484,0
2277672,0
5939867,0
9437456,0
6283846,0
4946475,0
1697132,1
1985952,0
1614946,0
4764867,0
7755841,0
2537659,0
4126562,1
8125752,0
6169897,0
8372767,1
9645743,0
4667835,1
6974361,1
8929194,0
7131866,1
7338319,1
4829712,0
3617979,1
4168969,0
5662866,0
5211521,0
7265818,1
2729636,0
5578773,0
2776722,0
4693342,0
2643353,0
5837622,1
8852229,0
2749384,0
9678445,0
4857139,0
6581872,1
8831233,0
2281566,0
1715677,0
4283174,0
4846752,0
2123276,0
7561331,0
8514931,0
2451297,1
1688222,0
4268341,0
1991523,0
5323111,0
3936299,0
7352938,0
2245731,1
7998769,0
7571827,0
6964846,0
9666999,0
6412727,0
7842552,1
5267625,1
3583482,1
8295662,0
2647375,0
5935655,0
9255878,1
7728237,0
8454767,0
3291147,0
6674315,0
8545847,0
7539775,1
3584778,1
2158416,1
9411998,0
7546942,1
2652197,0
4122375,0
5362865,0
2471938,0
4739583,0
5951743,0
7232974,1
2857126,1
1849961,0
3677649,0
8527423,0
8774462,0
5745818,0
7842522,0
4954866,0
9676423,0
4336447,0
4885478,0
4756682,0
9563864,0
3259382,0
7881275,0
9155757,0
2252876,1
7486232,0
9435552,0
6939529,0
9282122,0
7235649,1
2888346,0
5673145,0
9189422,0
3325173,1
4819735,0
8564335,0
8151745,0
7131321,1
9996225,1
3379112,0
6114674,0
6422913,0
8891726,0
2727831,0
3123388,0
7536743,1
3371583,0
3483279,1
5867786,0
4423985,0
7448396,0
3547976,1
6393955,0
4877534,0
8899881,0
2355686,1
1184588,0
9987697,0
6153719,0
1459481,0
6474424,0
3665653,0
8941554,0
7551837,0
2512118,0
2675458,0
3644981,0
4249913,0
2528142,1
6114966,0
2475457,0
6636437,0
6951364,0
8229839,0
2983982,0
3831971,0
9913855,0
1733484,1
6545544,0
3919516,0
8448451,0
4363918,0
2856625,0
4713913,1
2984545,0
2454443,1
2352247,1
9654984,0
9632643,0
3823767,0
1965964,0
5266671,0
7173566,0
4682648,0
5897489,0
4417745,0
8773878,1
8336666,0
2314542,0
3615212,0
2535372,0
9499831,0
5896293,0
6784213,0
3232198,0
2421389,0
4175527,0
9171196,0
8618953,0
7782412,0
9952371,0
4245812,1
5396199,0
5574183,0
7255376,0
3955452,0
6824871,0
4588118,0
5311365,0
4573112,1
6374342,1
6827551,1
4421859,0
3565234,0
3688738,0
8793483,1
3778824,0
4615459,0
4498666,0
8325687,0
8474468,0
9162773,1
9951344,0
8394822,0
1136881,0
4891215,1
1814634,0
1337414,0
5825546,1
6326636,0
1757394,0
4818878,0
1157211,0
5558842,1
2872334,1
7626774,0
4126541,1
9429235,1
6291795,0
9674645,0
1322926,0
5184484,0
9384386,0
8557717,0
3343741,0
3534492,1
5214254,0
3313374,0
1676933,0
7161919,0
8542586,0
7181131,0
7288654,0
5147334,1
5627724,1
3681771,1
9619953,0
3596738,0
2359429,1
2275266,1
2319687,1
2554873,1
3445478,1
8739557,0
9235145,1
8169168,0
5876323,1
1213168,0
5538682,1
1313829,0
3839928,0
4512556,1
9378138,0
4673818,0
5962548,0
2812575,0
2529752,1
2763778,1
1519395,0
8745448,0
7492628,0
6622276,0
1412468,0
4578176,0
9298433,0
1994685,0
5998525,0
1437339,0
6847367,0
7639714,1
6912674,0
5631145,0
3341396,0
2986697,0
6692419,0
4766975,0
2876225,1
1449118,0
8434939,0
1432354,1
4866251,0
8232145,0
5948987,0
5845514,0
1662633,0
8994869,0
2951289,1
9646588,0
6254675,0
2271419,0
1856223,0
2857883,1
3141315,0
3194677,1
7413823,0
7195912,0
4347166,0
7637187,0
2446227,0
1367934,1
1729967,0
6217362,0
7391371,0
3644871,1
5287297,0
3223221,0
3294415,0
7124897,0
3452877,1
1718112,0
9563823,0
3123983,0
1167575,0
7217582,0
2959355,0
8971318,0
1258814,0
5871915,0
5148522,0
1316632,0
2785184,0
5466783,1
2145451,0
2554432,1
8843171,0
9453351,0
4999483,0
2829566,0
7121777,0
3289278,0
7634327,1
9779159,0
5363926,1
1653227,0
4646674,0
7711125,0
3872317,1
2839278,0
2266261,0
2452636,1
7263962,0
9723661,1
3199225,1
3293685,0
7538123,1
6922388,0
6688414,0
9266639,0
3786992,0
2651551,1
7244234,0
8277748,0
8126526,1
3971476,1
2235958,0
1838126,0
1844723,1
